"site","site_old","year","Treatment","Transect","Distance","Emerged","Reproduced","neighbors","Fecundity","Biomass","fecundityflag","notesFlag","Lat","Lon","annual","unknown","perennial","shrub","Type","plantID","albedo","x","y","genotype","block","plot","note_standard_harvest","note_standard_phen","Transect_Site_Year"
"WI_white","WI",2023,NA,"8 4",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3185","white",15,5,75,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.74,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3186","white",16,1,44,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7182","white",17,2,5,8,4,NA,NA,"8 4 - WI_white - 2022"
"WI_white","WI",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7183","white",17,3,99,8,4,NA,NA,"8 4 - WI_white - 2022"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.037,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3189","white",16,4,56,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3153","white",1,3,43,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.12,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3190","white",16,5,77,8,4,"smut","frost_heave","8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"Y","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3154","white",1,4,96,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.02,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3155","white",1,5,30,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7149","white",10,4,103,8,4,NA,NA,"8 4 - WI_white - 2022"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.057,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3157","white",10,2,49,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.065,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3158","white",10,3,7,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3159","white",10,4,18,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2022,NA,"8 4",NA,"Y","Y",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7153","white",11,3,82,8,4,NA,NA,"8 4 - WI_white - 2022"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.649,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3160","white",10,5,48,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.173,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3161","white",11,1,87,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2022,NA,"8 4",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7156","white",12,1,27,8,4,NA,"frost_heave","8 4 - WI_white - 2022"
"WI_white","WI",2022,NA,"8 4",NA,"Y","Y",0,35,0.1,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7157","white",12,2,91,8,4,NA,NA,"8 4 - WI_white - 2022"
"WI_white","WI",2022,NA,"8 4",NA,"Y","Y",0,58,0.19,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7108","white",2,3,77,8,4,NA,NA,"8 4 - WI_white - 2022"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.23,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3163","white",11,3,33,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,1.09,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3202","white",2,2,55,8,4,NA,"herbivory","8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.25,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3167","white",12,2,17,8,4,"smut","smut","8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.14,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3206","white",3,1,45,8,4,NA,"frost_heave","8 4 - WI_white - 2023"
"WI_white","WI",2022,NA,"8 4",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7198","white",20,3,16,8,4,NA,"frost_heave","8 4 - WI_white - 2022"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,1.285,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3207","white",3,2,26,8,4,NA,"herbivory","8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,2.86,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3209","white",3,4,28,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2022,NA,"8 4",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7111","white",3,1,74,8,4,NA,"frost_heave","8 4 - WI_white - 2022"
"WI_white","WI",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7178","white",16,3,98,8,4,NA,"frost_heave","8 4 - WI_white - 2022"
"WI_white","WI",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7166","white",14,1,69,8,4,NA,NA,"8 4 - WI_white - 2022"
"WI_white","WI",2022,NA,"8 4",NA,"Y","Y",0,39,0.11,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7167","white",14,2,7,8,4,NA,NA,"8 4 - WI_white - 2022"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.076,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3174","white",13,4,54,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.44,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3188","white",16,3,74,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.23,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3177","white",14,2,39,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3216","white",5,1,92,8,4,NA,"bad_position","8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.58,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3217","white",5,2,71,8,4,"herbivory","herbivory","8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,1.21,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3218","white",5,3,57,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.35,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3194","white",17,4,21,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"Y","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3195","white",17,5,52,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.32,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3221","white",6,1,95,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.19,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3198","white",18,3,105,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7193","white",19,3,47,8,4,NA,NA,"8 4 - WI_white - 2022"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.79,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3183","white",15,3,65,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,1.08,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3226","white",7,1,8,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7127","white",6,2,83,8,4,NA,NA,"8 4 - WI_white - 2022"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.38,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3201","white",2,1,66,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2022,NA,"8 4",NA,"Y","Y",0,77,0.3,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7185","white",17,5,75,8,4,NA,NA,"8 4 - WI_white - 2022"
"WI_white","WI",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7104","white",1,4,55,8,4,NA,NA,"8 4 - WI_white - 2022"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.086,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3191","white",17,1,40,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2022,NA,"8 4",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7188","white",18,3,17,8,4,NA,NA,"8 4 - WI_white - 2022"
"WI_white","WI",2022,NA,"8 4",NA,"Y","Y",0,55,0.21,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7110","white",2,5,39,8,4,NA,"herbivory","8 4 - WI_white - 2022"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.3,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3231","white",8,1,24,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3196","white",18,1,63,8,4,NA,"smut","8 4 - WI_white - 2023"
"WI_white","WI",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7189","white",18,4,59,8,4,NA,NA,"8 4 - WI_white - 2022"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3187","white",16,2,68,8,4,NA,"frost_heave","8 4 - WI_white - 2023"
"WI_white","WI",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7194","white",19,4,105,8,4,NA,NA,"8 4 - WI_white - 2022"
"WI_white","WI",2022,NA,"8 4",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7195","white",19,5,45,8,4,NA,NA,"8 4 - WI_white - 2022"
"WI_white","WI",2023,NA,"8 4",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3200","white",18,5,86,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3193","white",17,3,38,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2022,NA,"8 4",NA,"Y","Y",0,111,0.3,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7143","white",9,3,3,8,4,NA,NA,"8 4 - WI_white - 2022"
"WI_white","WI",2023,NA,"8 4",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3214","white",4,4,64,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2022,NA,"8 4",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7116","white",4,1,72,8,4,NA,NA,"8 4 - WI_white - 2022"
"WI_white","WI",2023,NA,"8 4",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3210","white",3,5,20,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3199","white",18,4,90,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.51,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3236","white",9,1,72,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.045,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3156","white",10,1,14,8,4,NA,NA,"8 4 - WI_white - 2023"
"WI_white","WI",2022,NA,"8 4",NA,"Y","Y",0,26,0.08,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7155","white",11,5,68,8,4,NA,NA,"8 4 - WI_white - 2022"
"WI_white","WI",2022,NA,"8 4",NA,"Y","Y",0,27,0.09,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7138","white",8,3,36,8,4,NA,NA,"8 4 - WI_white - 2022"
"WI_white","WI",2023,NA,"8 4",NA,"Y","Y",0,NA,0.64,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3162","white",11,2,47,8,4,"smut","smut","8 4 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.79,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3250","white",10,5,91,9,1,"smut","smut","9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,211,1.73,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7257","white",12,2,101,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.109,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3245","white",1,5,68,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,8,0.067,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7247","white",10,2,1,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,288,0.89,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7258","white",12,3,49,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3244","white",1,4,97,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.55,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3254","white",11,4,90,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,157,0.57,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7256","white",12,1,93,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.52,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3247","white",10,2,29,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3248","white",10,3,84,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.24,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3257","white",12,2,89,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,225,0.92,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7245","white",9,5,65,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7248","white",10,3,17,9,1,NA,"frost_heave","9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.72,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3251","white",11,1,24,9,1,"smut","smut","9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,283,1.01,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7260","white",12,5,32,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,2.6,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3253","white",11,3,59,9,1,"smut","frost_heave","9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7252","white",11,2,27,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.076,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3243","white",1,3,18,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,13,0.15,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7267","white",14,2,7,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.37,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3266","white",14,1,61,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.72,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3267","white",14,2,12,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7242","white",9,2,70,9,1,NA,"frost_heave","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7243","white",9,3,51,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,221,0.53,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7246","white",10,1,75,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.083,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3271","white",15,1,64,9,1,"smut","smut","9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7261","white",13,1,97,9,1,NA,"frost_heave","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7262","white",13,2,62,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,275,0.88,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7263","white",13,3,36,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3275","white",15,5,19,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,217,0.87,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7265","white",13,5,67,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.45,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3264","white",13,4,42,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.06,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3242","white",1,2,71,9,1,"herbivory","herbivory","9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7201","white",1,1,5,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7202","white",1,2,21,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7203","white",1,3,30,9,1,NA,"frost_heave","9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.43,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3281","white",17,1,32,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7259","white",12,4,150,9,1,NA,"frost_heave","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7204","white",1,4,64,9,1,NA,NA,"9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.55,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3284","white",17,4,58,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.078,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3285","white",17,5,92,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.59,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3274","white",15,4,102,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3252","white",11,2,56,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7251","white",11,1,63,9,1,NA,"frost_heave","9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3289","white",18,4,42,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.94,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3255","white",11,5,57,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7254","white",11,4,69,9,1,NA,"frost_heave","9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.011,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3291","white",2,1,33,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.055,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3256","white",12,1,17,9,1,NA,NA,"9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7255","white",11,5,84,9,1,NA,"frost_heave","9 1 - WI_white - 2022"
"WI_white","WI",2022,NA,"9 1",NA,"Y","Y",0,142,0.62,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7205","white",1,5,42,9,1,NA,"herbivory","9 1 - WI_white - 2022"
"WI_white","WI",2023,NA,"9 1",NA,"N","N",0,NA,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3258","white",12,3,52,9,1,NA,"resurrection","9 1 - WI_white - 2023"
"WI_white","WI",2023,NA,"9 1",NA,"Y","Y",0,NA,0.42,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_3259","white",12,4,73,9,1,"smut","smut","9 1 - WI_white - 2023"
"WI_white","WI",2022,NA,"9 1",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_7244","white",9,4,38,9,1,NA,NA,"9 1 - WI_white - 2022"
