Date,Site,graveltrt,n_sensors,n_dailytimepoints,avgmindailyTemp_C,avgmaxdailyTemp_C,avg_Temp_C,sd_Temp_C.avg,threeormoresensors,alldailytimepoints,DailyTdiff,Possiblesnowcover_2degrees,Possiblesnowcover_1degree,Year,Month,quarter,Experimentyear,Frostheaveissue
6/13/2022,Cheyenne,White,4,24,16.60000038,28.82500029,22.71250033,0.758699936,1,1,12.2249999,0,0,2022,Jun,Q2,Year1,NA
6/14/2022,Cheyenne,Black,3,24,18.46666718,27.86666679,23.16666698,0.778353031,1,1,9.399999619,0,0,2022,Jun,Q2,Year1,NA
6/14/2022,Cheyenne,White,4,24,16.44999981,23.44999981,19.94999981,0.488194152,1,1,7,0,0,2022,Jun,Q2,Year1,NA
6/15/2022,Cheyenne,Black,3,24,15.96666686,30.73333359,23.35000022,0.781024528,1,1,14.76666673,0,0,2022,Jun,Q2,Year1,NA
6/15/2022,Cheyenne,White,4,24,14.00000024,25.27499962,19.63749993,0.49560562,1,1,11.27499938,0,0,2022,Jun,Q2,Year1,NA
6/16/2022,Cheyenne,Black,3,24,16.33333333,34.8333346,25.58333397,0.737111229,1,1,18.50000127,0,0,2022,Jun,Q2,Year1,NA
6/16/2022,Cheyenne,White,4,24,14.07500005,28.29999971,21.18749988,0.687234693,1,1,14.22499967,0,0,2022,Jun,Q2,Year1,NA
6/17/2022,Cheyenne,Black,3,24,20.26666705,33.79999924,27.03333314,0.61101003,1,1,13.53333219,0,0,2022,Jun,Q2,Year1,NA
6/17/2022,Cheyenne,White,4,24,18.0250001,28.6500001,23.3375001,0.601906738,1,1,10.625,0,0,2022,Jun,Q2,Year1,NA
6/18/2022,Cheyenne,Black,3,24,20.56666629,32.13333321,26.34999975,0.781024345,1,1,11.56666692,0,0,2022,Jun,Q2,Year1,NA
6/18/2022,Cheyenne,White,4,24,18.3499999,27.5999999,22.9749999,0.589490859,1,1,9.25,0,0,2022,Jun,Q2,Year1,NA
6/19/2022,Cheyenne,Black,3,24,19.59999975,32.3333327,25.96666622,0.633113525,1,1,12.73333295,0,0,2022,Jun,Q2,Year1,NA
6/19/2022,Cheyenne,White,4,24,17.5250001,27.2750001,22.4000001,0.601387095,1,1,9.75,0,0,2022,Jun,Q2,Year1,NA
6/20/2022,Cheyenne,Black,3,24,19.09999975,33.43333308,26.26666641,0.663952589,1,1,14.33333333,0,0,2022,Jun,Q2,Year1,NA
6/20/2022,Cheyenne,White,4,24,17.07500029,27.82500029,22.45000029,0.578791554,1,1,10.75,0,0,2022,Jun,Q2,Year1,NA
6/21/2022,Cheyenne,Black,3,24,16.90000025,33.46666718,25.18333371,0.419324502,1,1,16.56666692,0,0,2022,Jun,Q2,Year1,NA
6/21/2022,Cheyenne,White,4,24,14.64999986,27.32499981,20.98749983,0.517002918,1,1,12.67499995,0,0,2022,Jun,Q2,Year1,NA
6/22/2022,Cheyenne,Black,3,24,17.53333346,33.66666667,25.60000006,0.563471629,1,1,16.13333321,0,0,2022,Jun,Q2,Year1,NA
6/22/2022,Cheyenne,White,4,24,15.17499971,27.8499999,21.51249981,0.549810307,1,1,12.67500019,0,0,2022,Jun,Q2,Year1,NA
6/23/2022,Cheyenne,Black,3,24,19.09999975,35.59999975,27.34999975,0.926013093,1,1,16.5,0,0,2022,Jun,Q2,Year1,NA
6/23/2022,Cheyenne,White,4,24,16.67500019,29.7750001,23.22500014,0.688597731,1,1,13.0999999,0,0,2022,Jun,Q2,Year1,NA
6/24/2022,Cheyenne,Black,3,24,21.60000038,33.13333257,27.36666648,1.187784881,1,1,11.53333219,0,0,2022,Jun,Q2,Year1,NA
6/24/2022,Cheyenne,White,4,24,19.19999981,27.69999933,23.44999957,0.732575318,1,1,8.499999523,0,0,2022,Jun,Q2,Year1,NA
6/25/2022,Cheyenne,Black,3,24,18.09999975,32.83333397,25.46666686,0.66395314,1,1,14.73333422,0,0,2022,Jun,Q2,Year1,NA
6/25/2022,Cheyenne,White,4,24,16.12499976,27.32500029,21.72500002,0.494132328,1,1,11.20000052,0,0,2022,Jun,Q2,Year1,NA
6/26/2022,Cheyenne,Black,3,24,18.83333333,27.73333359,23.28333346,0.48562673,1,1,8.900000254,0,0,2022,Jun,Q2,Year1,NA
6/26/2022,Cheyenne,White,4,24,16.77499986,23.37499952,20.07499969,0.411299137,1,1,6.599999666,0,0,2022,Jun,Q2,Year1,NA
6/27/2022,Cheyenne,Black,3,24,16.39999962,35.80000051,26.10000006,1.003743214,1,1,19.40000089,0,0,2022,Jun,Q2,Year1,NA
6/27/2022,Cheyenne,White,4,24,14.35000014,29.5250001,21.93750012,0.706369448,1,1,15.17499995,0,0,2022,Jun,Q2,Year1,NA
6/28/2022,Cheyenne,Black,3,24,18.36666679,37.83333333,28.10000006,0.556776762,1,1,19.46666654,0,0,2022,Jun,Q2,Year1,NA
6/28/2022,Cheyenne,White,4,24,16.22499943,30.07500029,23.14999986,0.672061609,1,1,13.85000086,0,0,2022,Jun,Q2,Year1,NA
6/29/2022,Cheyenne,Black,3,24,19.93333308,33.26666578,26.59999943,0.444409592,1,1,13.3333327,0,0,2022,Jun,Q2,Year1,NA
6/29/2022,Cheyenne,White,4,24,17.3499999,27.24999952,22.29999971,0.662067738,1,1,9.899999619,0,0,2022,Jun,Q2,Year1,NA
6/30/2022,Cheyenne,Black,3,24,19.76666641,33.5,26.63333321,0.419324255,1,1,13.73333359,0,0,2022,Jun,Q2,Year1,NA
6/30/2022,Cheyenne,White,4,24,17.6500001,27.37499952,22.51249981,0.5234102,1,1,9.724999428,0,0,2022,Jun,Q2,Year1,NA
7/1/2022,Cheyenne,Black,3,24,17.43333371,36.36666743,26.90000057,0.180277326,1,1,18.93333371,0,0,2022,Jul,Q3,Year1,NA
7/1/2022,Cheyenne,White,4,24,10.74999994,29.7249999,20.23749992,2.639247007,1,1,18.97499996,0,0,2022,Jul,Q3,Year1,NA
7/2/2022,Cheyenne,Black,3,24,15.86666679,37.60000102,26.73333391,0.472581381,1,1,21.73333422,0,0,2022,Jul,Q3,Year1,NA
7/2/2022,Cheyenne,White,4,24,12.15000021,30.0250001,21.08750015,1.645891455,1,1,17.87499988,0,0,2022,Jul,Q3,Year1,NA
7/3/2022,Cheyenne,Black,3,24,17.86666679,33.69999949,25.78333314,0.225461938,1,1,15.8333327,0,0,2022,Jul,Q3,Year1,NA
7/3/2022,Cheyenne,White,4,24,15.62499976,27.92500019,21.77499998,0.405174846,1,1,12.30000043,0,0,2022,Jul,Q3,Year1,NA
7/4/2022,Cheyenne,Black,3,24,17.50000064,34.16666667,25.83333365,0.493288525,1,1,16.66666603,0,0,2022,Jul,Q3,Year1,NA
7/4/2022,Cheyenne,White,4,24,15.375,28.49999952,21.93749976,0.451617321,1,1,13.12499952,0,0,2022,Jul,Q3,Year1,NA
7/5/2022,Cheyenne,Black,3,24,19.76666705,33.73333232,26.74999968,0.427200422,1,1,13.96666527,0,0,2022,Jul,Q3,Year1,NA
7/5/2022,Cheyenne,White,4,24,17.42499971,27.82499981,22.62499976,0.526782902,1,1,10.4000001,0,0,2022,Jul,Q3,Year1,NA
7/6/2022,Cheyenne,Black,3,24,19.79999987,29.76666641,24.78333314,0.378593361,1,1,9.96666654,0,0,2022,Jul,Q3,Year1,NA
7/6/2022,Cheyenne,White,4,24,16.8499999,24.7750001,20.8125,0.953393137,1,1,7.925000191,0,0,2022,Jul,Q3,Year1,NA
7/7/2022,Cheyenne,Black,3,24,17.03333346,32.59999975,24.8166666,0.202072814,1,1,15.56666629,0,0,2022,Jul,Q3,Year1,NA
7/7/2022,Cheyenne,White,4,24,7.550000191,26.9749999,17.26250005,7.146487964,1,1,19.42499971,0,0,2022,Jul,Q3,Year1,NA
7/8/2022,Cheyenne,Black,3,24,16.26666641,32.73333232,24.49999936,0.599999905,1,1,16.4666659,0,0,2022,Jul,Q3,Year1,NA
7/8/2022,Cheyenne,White,4,24,13.9749999,27.2750001,20.625,0.619811702,1,1,13.30000019,0,0,2022,Jul,Q3,Year1,NA
7/9/2022,Cheyenne,Black,3,24,16.36666616,39.96666718,28.16666667,0.325319666,1,1,23.60000102,0,0,2022,Jul,Q3,Year1,NA
7/9/2022,Cheyenne,White,4,24,14.9749999,32.57499981,23.77499986,0.533072114,1,1,17.5999999,0,0,2022,Jul,Q3,Year1,NA
7/10/2022,Cheyenne,Black,3,24,20.46666654,34.06666692,27.26666673,0.144337292,1,1,13.60000038,0,0,2022,Jul,Q3,Year1,NA
7/10/2022,Cheyenne,White,4,24,18.37499952,28.49999952,23.43749952,0.467929509,1,1,10.125,0,0,2022,Jul,Q3,Year1,NA
7/11/2022,Cheyenne,Black,3,24,18.30000051,36.60000102,27.45000076,0.25,1,1,18.30000051,0,0,2022,Jul,Q3,Year1,NA
7/11/2022,Cheyenne,White,4,24,16.72500038,30.14999962,23.4375,0.488833568,1,1,13.42499924,0,0,2022,Jul,Q3,Year1,NA
7/12/2022,Cheyenne,Black,3,24,19.03333282,36.16666667,27.59999975,0.13228789,1,1,17.13333384,0,0,2022,Jul,Q3,Year1,NA
7/12/2022,Cheyenne,White,4,24,16.7249999,30.07499981,23.39999986,0.483045957,1,1,13.3499999,0,0,2022,Jul,Q3,Year1,NA
7/13/2022,Cheyenne,Black,3,24,20.23333359,36.46666718,28.35000038,0.264575419,1,1,16.23333359,0,0,2022,Jul,Q3,Year1,NA
7/13/2022,Cheyenne,White,4,24,17.9749999,30.70000029,24.3375001,0.64209976,1,1,12.72500038,0,0,2022,Jul,Q3,Year1,NA
7/14/2022,Cheyenne,Black,3,24,22.36666679,31.86666679,27.11666679,0.275378481,1,1,9.5,0,0,2022,Jul,Q3,Year1,NA
7/14/2022,Cheyenne,White,4,24,20.1500001,27.5250001,23.8375001,0.572094198,1,1,7.375,0,0,2022,Jul,Q3,Year1,NA
7/15/2022,Cheyenne,Black,3,24,21.76666641,36.29999924,29.03333282,0.472581919,1,1,14.53333282,0,0,2022,Jul,Q3,Year1,NA
7/15/2022,Cheyenne,White,4,24,19.8499999,30.6500001,25.25,0.691616345,1,1,10.80000019,0,0,2022,Jul,Q3,Year1,NA
7/16/2022,Cheyenne,Black,3,24,20.36666679,34.89999898,27.63333289,0.10408301,1,1,14.53333219,0,0,2022,Jul,Q3,Year1,NA
7/16/2022,Cheyenne,White,4,24,18.69999981,30.10000038,24.4000001,0.456435465,1,1,11.40000057,0,0,2022,Jul,Q3,Year1,NA
7/17/2022,Cheyenne,Black,3,24,20.16666667,37.56666565,28.86666616,0.321455362,1,1,17.39999898,0,0,2022,Jul,Q3,Year1,NA
7/17/2022,Cheyenne,White,4,24,18.25,31.6500001,24.95000005,0.584522217,1,1,13.4000001,0,0,2022,Jul,Q3,Year1,NA
7/18/2022,Cheyenne,Black,3,24,21.86666679,36.60000102,29.23333391,0.225462361,1,1,14.73333422,0,0,2022,Jul,Q3,Year1,NA
7/18/2022,Cheyenne,White,4,24,19.67499971,31.72499943,25.69999957,0.625832321,1,1,12.04999971,0,0,2022,Jul,Q3,Year1,NA
7/19/2022,Cheyenne,Black,3,24,22.80000051,36.13333384,29.46666718,0.236290405,1,1,13.33333333,0,0,2022,Jul,Q3,Year1,NA
7/19/2022,Cheyenne,White,4,24,20.7750001,31.0999999,25.9375,0.614240563,1,1,10.32499981,0,0,2022,Jul,Q3,Year1,NA
7/20/2022,Cheyenne,Black,3,24,21.09999975,37.56666565,29.3333327,0.246644214,1,1,16.4666659,0,0,2022,Jul,Q3,Year1,NA
7/20/2022,Cheyenne,White,4,24,18.99999952,31.4749999,25.23749971,0.645981532,1,1,12.47500038,0,0,2022,Jul,Q3,Year1,NA
7/21/2022,Cheyenne,Black,3,24,21.76666705,39.40000153,30.58333429,0.35118835,1,1,17.63333448,0,0,2022,Jul,Q3,Year1,NA
7/21/2022,Cheyenne,White,4,24,19.54999971,32.40000057,25.97500014,0.665206943,1,1,12.85000086,0,0,2022,Jul,Q3,Year1,NA
7/22/2022,Cheyenne,Black,3,24,22.83333333,40.13333384,31.48333359,0.453688285,1,1,17.30000051,0,0,2022,Jul,Q3,Year1,NA
7/22/2022,Cheyenne,White,4,24,20.52499962,32.69999981,26.61249971,0.675000073,1,1,12.17500019,0,0,2022,Jul,Q3,Year1,NA
7/23/2022,Cheyenne,Black,3,24,23.30000051,35.23333232,29.26666641,0.125830549,1,1,11.93333181,0,0,2022,Jul,Q3,Year1,NA
7/23/2022,Cheyenne,White,4,24,21.2249999,29.64999962,25.43749976,0.432771997,1,1,8.424999714,0,0,2022,Jul,Q3,Year1,NA
7/24/2022,Cheyenne,Black,3,24,18.83333333,29.23333359,24.03333346,0.500832932,1,1,10.40000025,0,0,2022,Jul,Q3,Year1,NA
7/24/2022,Cheyenne,White,4,24,-0.774999976,24.94999981,12.08749992,11.26790239,1,1,25.72499979,0,0,2022,Jul,Q3,Year1,NA
7/25/2022,Cheyenne,Black,3,24,16.56666629,35.5,26.03333314,0.152751649,1,1,18.93333371,0,0,2022,Jul,Q3,Year1,NA
7/25/2022,Cheyenne,White,4,24,5.149999857,29.44999981,17.29999983,10.2699401,1,1,24.29999995,0,0,2022,Jul,Q3,Year1,NA
7/26/2022,Cheyenne,Black,3,24,20.09999975,36.66666794,28.38333384,0.25166116,1,1,16.56666819,0,0,2022,Jul,Q3,Year1,NA
7/26/2022,Cheyenne,White,4,24,18.44999981,30.57499981,24.51249981,0.209662412,1,1,12.125,0,0,2022,Jul,Q3,Year1,NA
7/27/2022,Cheyenne,Black,3,24,21.23333359,36.40000025,28.81666692,0.152753106,1,1,15.16666667,0,0,2022,Jul,Q3,Year1,NA
7/27/2022,Cheyenne,White,4,24,19.39999962,30.5,24.94999981,0.273860989,1,1,11.10000038,0,0,2022,Jul,Q3,Year1,NA
7/28/2022,Cheyenne,Black,3,24,18.23333359,31.53333346,24.88333352,0.981495623,1,1,13.29999987,0,0,2022,Jul,Q3,Year1,NA
7/28/2022,Cheyenne,White,4,24,15.47500014,27.24999952,21.36249983,1.561182876,1,1,11.77499938,0,0,2022,Jul,Q3,Year1,NA
7/29/2022,Cheyenne,Black,3,24,19.06666629,33.56666629,26.31666629,0.925112286,1,1,14.5,0,0,2022,Jul,Q3,Year1,NA
7/29/2022,Cheyenne,White,4,24,17.4000001,28.79999971,23.0999999,0.310912594,1,1,11.39999962,0,0,2022,Jul,Q3,Year1,NA
7/30/2022,Cheyenne,Black,3,24,17.80000051,34.19999949,26,0.589491047,1,1,16.39999898,0,0,2022,Jul,Q3,Year1,NA
7/30/2022,Cheyenne,White,4,24,2.425000191,29.94999981,16.1875,13.36122306,1,1,27.52499962,0,0,2022,Jul,Q3,Year1,NA
7/31/2022,Cheyenne,Black,3,24,19.26666705,31.9666659,25.61666648,0.60069394,1,1,12.69999886,0,0,2022,Jul,Q3,Year1,NA
7/31/2022,Cheyenne,White,4,24,17.4749999,28.1500001,22.8125,0.340036669,1,1,10.67500019,0,0,2022,Jul,Q3,Year1,NA
8/1/2022,Cheyenne,Black,3,24,19.59999975,31.69999886,25.6499993,0.458257341,1,1,12.09999911,0,0,2022,Aug,Q3,Year1,NA
8/1/2022,Cheyenne,White,4,24,17.5999999,28.17499971,22.88749981,0.37052921,1,1,10.57499981,0,0,2022,Aug,Q3,Year1,NA
8/2/2022,Cheyenne,Black,3,24,21.16666667,30.09999975,25.63333321,0.20816686,1,1,8.933333079,0,0,2022,Aug,Q3,Year1,NA
8/2/2022,Cheyenne,White,4,24,19.42500019,27.29999971,23.36249995,0.262599009,1,1,7.874999523,0,0,2022,Aug,Q3,Year1,NA
8/3/2022,Cheyenne,Black,3,24,19.13333321,31.69999949,25.41666635,0.416332956,1,1,12.56666629,0,0,2022,Aug,Q3,Year1,NA
8/3/2022,Cheyenne,White,4,24,17.65000057,27.5999999,22.62500024,0.349999905,1,1,9.949999332,0,0,2022,Aug,Q3,Year1,NA
8/4/2022,Cheyenne,Black,3,24,20.03333282,36.19999949,28.11666616,0.407226305,1,1,16.16666667,0,0,2022,Aug,Q3,Year1,NA
8/4/2022,Cheyenne,White,4,24,18.0250001,31.54999924,24.78749967,0.306526498,1,1,13.52499914,0,0,2022,Aug,Q3,Year1,NA
8/5/2022,Cheyenne,Black,3,24,22.20000013,34.9666659,28.58333302,0.503321816,1,1,12.76666578,0,0,2022,Aug,Q3,Year1,NA
8/5/2022,Cheyenne,White,4,24,20,30.5250001,25.26250005,0.476751676,1,1,10.5250001,0,0,2022,Aug,Q3,Year1,NA
8/6/2022,Cheyenne,Black,3,24,20.43333308,36.03333282,28.23333295,0.208167012,1,1,15.59999975,0,0,2022,Aug,Q3,Year1,NA
8/6/2022,Cheyenne,White,4,24,18.57500029,31.24999952,24.9124999,0.309233215,1,1,12.67499924,0,0,2022,Aug,Q3,Year1,NA
8/7/2022,Cheyenne,Black,3,24,22.03333346,33.53333219,27.78333282,0.637049869,1,1,11.49999873,0,0,2022,Aug,Q3,Year1,NA
8/7/2022,Cheyenne,White,4,24,18.6500001,29.0250001,23.8375001,1.066438848,1,1,10.375,0,0,2022,Aug,Q3,Year1,NA
8/8/2022,Cheyenne,Black,3,24,17.89999962,35.96666718,26.9333334,0.381881412,1,1,18.06666756,0,0,2022,Aug,Q3,Year1,NA
8/8/2022,Cheyenne,White,4,24,6.599999905,30.5250001,18.5625,9.510553221,1,1,23.92500019,0,0,2022,Aug,Q3,Year1,NA
8/9/2022,Cheyenne,Black,3,24,19.59999975,35.5,27.54999987,0.360555974,1,1,15.90000025,0,0,2022,Aug,Q3,Year1,NA
8/9/2022,Cheyenne,White,4,24,17.49999952,30.70000029,24.0999999,0.26770614,1,1,13.20000076,0,0,2022,Aug,Q3,Year1,NA
8/10/2022,Cheyenne,Black,3,24,20.53333346,36.80000051,28.66666698,0.275378135,1,1,16.26666705,0,0,2022,Aug,Q3,Year1,NA
8/10/2022,Cheyenne,White,4,24,18.39999962,31.9000001,25.14999986,0.261406659,1,1,13.50000048,0,0,2022,Aug,Q3,Year1,NA
8/11/2022,Cheyenne,Black,3,24,21.53333346,38.20000076,29.86666711,0.292973486,1,1,16.6666673,0,0,2022,Aug,Q3,Year1,NA
8/11/2022,Cheyenne,White,4,24,19.27499962,33.125,26.19999981,0.267705606,1,1,13.85000038,0,0,2022,Aug,Q3,Year1,NA
8/12/2022,Cheyenne,Black,3,24,22.86666679,38.26666768,30.56666724,0.46457898,1,1,15.40000089,0,0,2022,Aug,Q3,Year1,NA
8/12/2022,Cheyenne,White,4,24,20.44999981,33.07499981,26.76249981,0.324999883,1,1,12.625,0,0,2022,Aug,Q3,Year1,NA
8/13/2022,Cheyenne,Black,3,24,23.29999987,37.40000025,30.35000006,0.360556106,1,1,14.10000038,0,0,2022,Aug,Q3,Year1,NA
8/13/2022,Cheyenne,White,4,24,20.72499943,32.125,26.42499971,0.317542608,1,1,11.40000057,0,0,2022,Aug,Q3,Year1,NA
8/14/2022,Cheyenne,Black,3,24,21.96666654,34.89999898,28.43333276,0.862168187,1,1,12.93333244,0,0,2022,Aug,Q3,Year1,NA
8/14/2022,Cheyenne,White,4,24,19.92499971,30.1500001,25.0374999,0.460751153,1,1,10.22500038,0,0,2022,Aug,Q3,Year1,NA
8/15/2022,Cheyenne,Black,3,24,19.36666679,28.96666654,24.16666667,0.057734697,1,1,9.599999746,0,0,2022,Aug,Q3,Year1,NA
8/15/2022,Cheyenne,White,4,24,18.125,25.07499981,21.5999999,0.108012463,1,1,6.949999809,0,0,2022,Aug,Q3,Year1,NA
8/16/2022,Cheyenne,Black,3,24,16.13333321,34.19999949,25.16666635,1.619671127,1,1,18.06666629,0,0,2022,Aug,Q3,Year1,NA
8/16/2022,Cheyenne,White,4,23.75,4.424999714,28.67500019,16.54999995,10.22505081,1,0,24.25000048,0,0,2022,Aug,Q3,Year1,NA
8/17/2022,Cheyenne,Black,3,24,18.03333346,35.96666718,27.00000032,0.576627931,1,1,17.93333371,0,0,2022,Aug,Q3,Year1,NA
8/17/2022,Cheyenne,White,4,24,15.77499962,30.2750001,23.02499986,0.317542233,1,1,14.50000048,0,0,2022,Aug,Q3,Year1,NA
8/18/2022,Cheyenne,Black,3,24,19.23333295,35.43333308,27.33333302,0.592311069,1,1,16.20000013,0,0,2022,Aug,Q3,Year1,NA
8/18/2022,Cheyenne,White,4,24,16.8499999,29.9000001,23.375,0.272335449,1,1,13.05000019,0,0,2022,Aug,Q3,Year1,NA
8/19/2022,Cheyenne,Black,3,22.66666667,19.5,34.79999924,27.14999962,0.653834929,1,0,15.29999924,0,0,2022,Aug,Q3,Year1,NA
8/19/2022,Cheyenne,White,4,22,17.05000019,29.3499999,23.20000005,0.30822069,1,0,12.29999971,0,0,2022,Aug,Q3,Year1,NA
8/20/2022,Cheyenne,Black,3,24,19.63333321,32,25.8166666,0.431084517,1,1,12.36666679,0,0,2022,Aug,Q3,Year1,NA
8/20/2022,Cheyenne,White,4,24,17.05000019,27.1500001,22.10000014,0.234520869,1,1,10.0999999,0,0,2022,Aug,Q3,Year1,NA
8/21/2022,Cheyenne,Black,3,24,18.89999962,34.13333384,26.51666673,0.225462396,1,1,15.23333422,0,0,2022,Aug,Q3,Year1,NA
8/21/2022,Cheyenne,White,4,24,4.550000429,28.80000019,16.67500031,11.48451826,1,1,24.24999976,0,0,2022,Aug,Q3,Year1,NA
8/22/2022,Cheyenne,Black,3,24,16.43333308,36.33333333,26.38333321,0.381880788,1,1,19.90000025,0,0,2022,Aug,Q3,Year1,NA
8/22/2022,Cheyenne,White,4,24,11.5999999,29.875,20.73749995,3.209718393,1,1,18.2750001,0,0,2022,Aug,Q3,Year1,NA
8/23/2022,Cheyenne,Black,3,24,18.63333321,36.3333346,27.48333391,0.416333337,1,1,17.7000014,0,0,2022,Aug,Q3,Year1,NA
8/23/2022,Cheyenne,White,4,24,16.375,30.49999952,23.43749976,0.332603298,1,1,14.12499952,0,0,2022,Aug,Q3,Year1,NA
8/24/2022,Cheyenne,Black,3,24,19.3333327,33.06666692,26.19999981,0.346410657,1,1,13.73333422,0,0,2022,Aug,Q3,Year1,NA
8/24/2022,Cheyenne,White,4,24,16.97500038,28.07500029,22.52500033,0.290114849,1,1,11.0999999,0,0,2022,Aug,Q3,Year1,NA
8/25/2022,Cheyenne,Black,3,24,14.99999968,29.73333359,22.36666663,2.449660051,1,1,14.73333391,0,0,2022,Aug,Q3,Year1,NA
8/25/2022,Cheyenne,White,4,24,9.649999976,25.2750001,17.46250004,5.7096955,1,1,15.62500012,0,0,2022,Aug,Q3,Year1,NA
8/26/2022,Cheyenne,Black,3,24,8.133333206,31.56666629,19.84999975,9.224017514,1,1,23.43333308,0,0,2022,Aug,Q3,Year1,NA
8/26/2022,Cheyenne,White,4,24,8.449999914,26.92500019,17.68750005,4.420100779,1,1,18.47500028,0,0,2022,Aug,Q3,Year1,NA
8/27/2022,Cheyenne,Black,3,24,15.76666641,31.8333346,23.80000051,0.304138189,1,1,16.06666819,0,0,2022,Aug,Q3,Year1,NA
8/27/2022,Cheyenne,White,4,24,14.29999995,26.80000019,20.55000007,0.227302846,1,1,12.50000024,0,0,2022,Aug,Q3,Year1,NA
8/28/2022,Cheyenne,Black,3,24,17.86666679,32.36666679,25.11666679,0.076376657,1,1,14.5,0,0,2022,Aug,Q3,Year1,NA
8/28/2022,Cheyenne,White,4,24,16.02499986,28.375,22.19999993,0.177951224,1,1,12.35000014,0,0,2022,Aug,Q3,Year1,NA
8/29/2022,Cheyenne,Black,3,24,17.26666641,33.86666616,25.56666629,0.368555895,1,1,16.59999975,0,0,2022,Aug,Q3,Year1,NA
8/29/2022,Cheyenne,White,4,24,15.375,28.67500019,22.0250001,0.17078242,1,1,13.30000019,0,0,2022,Aug,Q3,Year1,NA
8/30/2022,Cheyenne,Black,3,24,18.39999962,35.33333333,26.86666648,0.301385942,1,1,16.93333371,0,0,2022,Aug,Q3,Year1,NA
8/30/2022,Cheyenne,White,4,24,15.94999981,29.82500029,22.88750005,0.235849518,1,1,13.87500048,0,0,2022,Aug,Q3,Year1,NA
8/31/2022,Cheyenne,Black,3,24,20.43333308,34.09999975,27.26666641,0.633114429,1,1,13.66666667,0,0,2022,Aug,Q3,Year1,NA
8/31/2022,Cheyenne,White,4,24,17.82499981,29.1500001,23.48749995,0.409013046,1,1,11.32500029,0,0,2022,Aug,Q3,Year1,NA
9/1/2022,Cheyenne,Black,3,24,20.09999975,33.36666743,26.73333359,0.464579015,1,1,13.26666768,0,0,2022,Sep,Q3,Year2,NA
9/1/2022,Cheyenne,White,4,24,17.5250001,28.4000001,22.9625001,0.311916126,1,1,10.875,0,0,2022,Sep,Q3,Year2,NA
9/2/2022,Cheyenne,Black,3,24,20.76666705,34.09999975,27.4333334,0.642910328,1,1,13.3333327,0,0,2022,Sep,Q3,Year2,NA
9/2/2022,Cheyenne,White,4,24,18.30000019,29.375,23.8375001,0.361420988,1,1,11.07499981,0,0,2022,Sep,Q3,Year2,NA
9/3/2022,Cheyenne,Black,3,24,19.6666673,34.66666667,27.16666698,0.236290606,1,1,14.99999936,0,0,2022,Sep,Q3,Year2,NA
9/3/2022,Cheyenne,White,4,24,17.09999943,29.32500029,23.21249986,0.149303765,1,1,12.22500086,0,0,2022,Sep,Q3,Year2,NA
9/4/2022,Cheyenne,Black,3,24,19.86666679,36.96666718,28.41666698,0.644851214,1,1,17.10000038,0,0,2022,Sep,Q3,Year2,NA
9/4/2022,Cheyenne,White,4,24,17.2249999,31.19999981,24.21249986,0.249582409,1,1,13.9749999,0,0,2022,Sep,Q3,Year2,NA
9/5/2022,Cheyenne,Black,3,24,21.9666659,37.13333384,29.54999987,1.025914793,1,1,15.16666794,0,0,2022,Sep,Q3,Year2,NA
9/5/2022,Cheyenne,White,4,24,19.3499999,31.49999952,25.42499971,0.531506746,1,1,12.14999962,0,0,2022,Sep,Q3,Year2,NA
9/6/2022,Cheyenne,Black,3,24,22.46666654,37.5,29.98333327,1.001666245,1,1,15.03333346,0,0,2022,Sep,Q3,Year2,NA
9/6/2022,Cheyenne,White,4,24,19.875,31.875,25.875,0.539290063,1,1,12,0,0,2022,Sep,Q3,Year2,NA
9/7/2022,Cheyenne,Black,3,24,21.63333384,37.90000025,29.76666705,0.875119508,1,1,16.26666641,0,0,2022,Sep,Q3,Year2,NA
9/7/2022,Cheyenne,White,4,24,19,31.87499952,25.43749976,0.311916139,1,1,12.87499952,0,0,2022,Sep,Q3,Year2,NA
9/8/2022,Cheyenne,Black,3,23.66666667,2.399998983,34.83333333,18.61666616,17.42557942,1,0,32.43333435,0,0,2022,Sep,Q3,Year2,NA
9/8/2022,Cheyenne,White,4,24,6.249999881,29.82500029,18.03750008,7.648352183,1,1,23.57500041,0,0,2022,Sep,Q3,Year2,NA
9/9/2022,Cheyenne,Black,3,24,-3.833333333,20.79999987,8.48333327,16.3992628,1,1,24.63333321,0,0,2022,Sep,Q3,Year2,NA
9/9/2022,Cheyenne,White,4,22.5,-13.07500029,17.9000001,2.412499905,15.64775666,1,0,30.97500038,0,0,2022,Sep,Q3,Year2,NA
9/10/2022,Cheyenne,Black,3,24,-0.200000127,15.96666686,7.883333365,10.22378816,1,1,16.16666698,0,0,2022,Sep,Q3,Year2,NA
9/10/2022,Cheyenne,White,4,19.25,-13.27500057,13.20000005,-0.037500262,14.51208579,1,0,26.47500062,0,0,2022,Sep,Q3,Year2,NA
9/11/2022,Cheyenne,Black,3,24,5.099999865,30.26666641,17.68333314,3.321270021,1,1,25.16666655,0,0,2022,Sep,Q3,Year2,NA
9/11/2022,Cheyenne,White,4,23.5,6.199999928,24,15.09999996,0.793725362,1,0,17.80000007,0,0,2022,Sep,Q3,Year2,NA
9/12/2022,Cheyenne,Black,4,24,12.7249999,32.24999952,22.48749971,0.539096157,1,1,19.52499962,0,0,2022,Sep,Q3,Year2,NA
